algorithm,has_history,domain,model,subset,collection_items,log_loss,full_model,benchmark,delta_loss_vs_full,upper95_vs_full_joint,delta_loss_vs_benchmark,upper95_vs_benchmark_joint,joint_family_contrasts,simultaneous_noninferior_full_margin_01,simultaneous_superior_benchmark,exploratory_dual_criterion_pass,status,evaluation_subgroup,evaluation_n,model_variants_passing_same_subset,learner_families_passing_same_subset
hgb,True,extended_K,hgb::H_P_A,H_P_A,12,0.7021020527632982,hgb::H_D_B_M_P_C_A_K,P0,-0.006360059282988852,0.02482333299308728,0.022805596728049517,0.053988989004125645,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_C_K,H_B_C_K,13,0.6606525541636646,hgb::H_D_B_M_P_C_A_K,P0,-0.04780955788262249,-0.01662616560654636,-0.018643901871584077,0.012539490404492055,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,1,1
hgb,True,extended_K,hgb::H_B_M_K,H_B_M_K,13,0.663756905227546,hgb::H_D_B_M_P_C_A_K,P0,-0.044705206818740954,-0.013521814542664823,-0.01553955080770259,0.01564384146837354,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_C_K,H_M_C_K,13,0.6649133560736586,hgb::H_D_B_M_P_C_A_K,P0,-0.04354875597262852,-0.01236536369655239,-0.014383099961590104,0.01680029231448603,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_A_K,H_B_A_K,13,0.6711784798815202,hgb::H_D_B_M_P_C_A_K,P0,-0.037283632164766815,-0.006100239888690684,-0.00811797615372844,0.023065416122347693,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_A_K,H_M_A_K,13,0.6736959148385346,hgb::H_D_B_M_P_C_A_K,P0,-0.03476619720775235,-0.0035828049316762173,-0.005600541196713965,0.025582851079362166,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_P_C,H_B_P_C,13,0.6889881532416415,hgb::H_D_B_M_P_C_A_K,P0,-0.019473958804645357,0.011709433471430775,0.009691697206392954,0.04087508948246908,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_P,H_B_M_P,13,0.6929843002370992,hgb::H_D_B_M_P_C_A_K,P0,-0.0154778118091878,0.01570558046688833,0.013687844201850591,0.04487123647792672,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_P_A,H_B_P_A,13,0.6939237451449164,hgb::H_D_B_M_P_C_A_K,P0,-0.014538366901370612,0.016645025374705517,0.014627289109667796,0.04581068138574393,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_P_C,H_M_P_C,13,0.6940468856936705,hgb::H_D_B_M_P_C_A_K,P0,-0.014415226352616595,0.016768165923459536,0.014750429658421847,0.04593382193449798,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_C_A_K,H_C_A_K,13,0.6974389009339952,hgb::H_D_B_M_P_C_A_K,P0,-0.011023211112291731,0.020160181163784402,0.018142444898746647,0.04932583717482278,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_P_C_A,H_P_C_A,13,0.7010962085874679,hgb::H_D_B_M_P_C_A_K,P0,-0.00736590345881907,0.023817488817257062,0.021799752552219408,0.05298314482829554,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_P_A,H_M_P_A,13,0.7428650070132045,hgb::H_D_B_M_P_C_A_K,P0,0.034402894966917445,0.06558628724299358,0.06356855097795583,0.09475194325403197,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_C_K,H_B_M_C_K,14,0.6638967722731324,hgb::H_D_B_M_P_C_A_K,P0,-0.0445653397731545,-0.01338194749707837,-0.015399683762116126,0.015783708513960007,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_C_A_K,H_B_C_A_K,14,0.6711024467943488,hgb::H_D_B_M_P_C_A_K,P0,-0.03735966525193823,-0.006176272975862096,-0.008194009240899832,0.0229893830351763,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_A_K,H_B_M_A_K,14,0.6732677723283432,hgb::H_D_B_M_P_C_A_K,P0,-0.03519433971794371,-0.004010947441867578,-0.006028683706905357,0.025154708569170774,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_P_C,H_B_M_P_C,14,0.6864677355098429,hgb::H_D_B_M_P_C_A_K,P0,-0.02199437653644401,0.009189015739632121,0.007171279474594342,0.03835467175067048,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_P_C_A,H_B_P_C_A,14,0.6937801640960332,hgb::H_D_B_M_P_C_A_K,P0,-0.014681947950253852,0.01650144432582228,0.014483708060784417,0.04566710033686055,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_C_A_K,H_M_C_A_K,14,0.7243891730621963,hgb::H_D_B_M_P_C_A_K,P0,0.01592706101590948,0.04711045329198561,0.045092717026947796,0.07627610930302392,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_P_A,H_B_M_P_A,14,0.7276396226207799,hgb::H_D_B_M_P_C_A_K,P0,0.019177510574492847,0.050360902850568975,0.04834316658553116,0.07952655886160728,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_P_C_A,H_M_P_C_A,14,0.7360603200352237,hgb::H_D_B_M_P_C_A_K,P0,0.027598207988936814,0.058781600265012945,0.056763863999975246,0.08794725627605138,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_C_A_K,H_B_M_C_A_K,15,0.6731720140705718,hgb::H_D_B_M_P_C_A_K,P0,-0.03529009797571534,-0.00410670569963921,-0.006124441964676952,0.02505895031139918,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_K,H_D_K,15,0.6845506374600198,hgb::H_D_B_M_P_C_A_K,P0,-0.02391147458626727,0.007271917689808862,0.005254181424771091,0.03643757370084722,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_P,H_D_P,15,0.7145263522768887,hgb::H_D_B_M_P_C_A_K,P0,0.006064240230601654,0.037247632506677786,0.03522989624164002,0.06641328851771615,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_M_P_C_A,H_B_M_P_C_A,15,0.7245575711243091,hgb::H_D_B_M_P_C_A_K,P0,0.016095459078022123,0.047278851354098254,0.045261115089060465,0.0764445073651366,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_K,H_D_B_K,16,0.6846082327533004,hgb::H_D_B_M_P_C_A_K,P0,-0.0238538792929864,0.007329512983089731,0.0053117767180519615,0.036495168994128094,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_K,H_D_M_K,16,0.6846283682520575,hgb::H_D_B_M_P_C_A_K,P0,-0.02383374379422937,0.007349648481846761,0.005331912216809009,0.03651530449288514,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_C_K,H_D_C_K,16,0.6856112795573496,hgb::H_D_B_M_P_C_A_K,P0,-0.022850832488937427,0.008332559787138705,0.0063148235221009655,0.037498215798177095,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_A_K,H_D_A_K,16,0.7062934596651717,hgb::H_D_B_M_P_C_A_K,P0,-0.002168652381115398,0.029014739894960735,0.02699700362992298,0.05818039590599911,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_P,H_D_M_P,16,0.7063344100304773,hgb::H_D_B_M_P_C_A_K,P0,-0.002127702015809709,0.02905569026026642,0.027037953995228643,0.05822134627130478,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_P_C,H_D_P_C,16,0.7111867535294911,hgb::H_D_B_M_P_C_A_K,P0,0.0027246414832042105,0.033908033759280344,0.031890297494242596,0.06307368977031873,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_P,H_D_B_P,16,0.7121516875326105,hgb::H_D_B_M_P_C_A_K,P0,0.0036895754863234542,0.034872967762399586,0.03285523149736179,0.06403862377343791,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_P_A,H_D_P_A,16,0.7338772371165972,hgb::H_D_B_M_P_C_A_K,P0,0.025415125070310254,0.056598517346386386,0.05458078108134866,0.08576417335742478,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_C_K,H_D_B_C_K,17,0.6825934918151978,hgb::H_D_B_M_P_C_A_K,P0,-0.025868620231089098,0.005314772044987034,0.0032970357799492708,0.0344804280560254,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_C_K,H_D_M_C_K,17,0.6837143075713845,hgb::H_D_B_M_P_C_A_K,P0,-0.024747804474902404,0.006435587801173728,0.004417851536135975,0.03560124381221211,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_K,H_D_B_M_K,17,0.6849198927450956,hgb::H_D_B_M_P_C_A_K,P0,-0.023542219301191346,0.007641172974884786,0.005623436709847028,0.03680682898592316,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_A_K,H_D_B_A_K,17,0.7009735802388101,hgb::H_D_B_M_P_C_A_K,P0,-0.007488531807477017,0.023694860468599116,0.021677124203561375,0.05286051647963751,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_C_A_K,H_D_C_A_K,17,0.7041590026638966,hgb::H_D_B_M_P_C_A_K,P0,-0.004303109382390386,0.026880282893685745,0.024862546628648025,0.05604593890472416,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_P,H_D_B_M_P,17,0.7043690419960694,hgb::H_D_B_M_P_C_A_K,P0,-0.004093070050217406,0.027090322225858728,0.02507258596082096,0.05625597823689709,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_P_C,H_D_M_P_C,17,0.7067225560612629,hgb::H_D_B_M_P_C_A_K,P0,-0.0017395559850241146,0.029443836291052017,0.027426100026014248,0.05860949230209038,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_P_C,H_D_B_P_C,17,0.7075283811396775,hgb::H_D_B_M_P_C_A_K,P0,-0.000933730906609386,0.030249661369466746,0.028231925104428977,0.05941531738050511,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_P_A,H_D_B_P_A,17,0.7183153787386686,hgb::H_D_B_M_P_C_A_K,P0,0.009853266692381735,0.041036658968457866,0.03901892270342008,0.07020231497949621,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_A_K,H_D_M_A_K,17,0.7311752478933827,hgb::H_D_B_M_P_C_A_K,P0,0.022713135847095733,0.05389652812317186,0.05187879185813415,0.08306218413421028,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_P_C_A,H_D_P_C_A,17,0.7312588721566529,hgb::H_D_B_M_P_C_A_K,P0,0.022796760110365837,0.053980152386441965,0.05196241612140418,0.08314580839748031,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_P_A,H_D_M_P_A,17,0.7431916364842923,hgb::H_D_B_M_P_C_A_K,P0,0.03472952443800546,0.06591291671408159,0.0638951804490438,0.09507857272511994,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_C_K,H_D_B_M_C_K,18,0.6843269538767872,hgb::H_D_B_M_P_C_A_K,P0,-0.024135158169499713,0.007048234106576418,0.005030497841538675,0.036213890117614805,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_C_A_K,H_D_B_C_A_K,18,0.6968562939594023,hgb::H_D_B_M_P_C_A_K,P0,-0.011605818086884812,0.01957757418919132,0.017559837924153558,0.04874323020022969,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_P_C,H_D_B_M_P_C,18,0.7019897340258646,hgb::H_D_B_M_P_C_A_K,P0,-0.006472378020422376,0.024711014255653755,0.022693277990615997,0.05387667026669213,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_P_C_A,H_D_B_P_C_A,18,0.7143492058304313,hgb::H_D_B_M_P_C_A_K,P0,0.005887093784144241,0.03707048606022037,0.03505274979518264,0.06623614207125877,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_A_K,H_D_B_M_A_K,18,0.7158815320543142,hgb::H_D_B_M_P_C_A_K,P0,0.007419420008027109,0.03860281228410324,0.036585076019065514,0.06776846829514165,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_P_A,H_D_B_M_P_A,18,0.7247962496659895,hgb::H_D_B_M_P_C_A_K,P0,0.016334137619702604,0.04751752989577873,0.04549979363074092,0.07668318590681705,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_C_A_K,H_D_M_C_A_K,18,0.7329265079008285,hgb::H_D_B_M_P_C_A_K,P0,0.024464395854541382,0.05564778813061751,0.053630051865579884,0.08481344414165601,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_M_P_C_A,H_D_M_P_C_A,18,0.7407944188908344,hgb::H_D_B_M_P_C_A_K,P0,0.03233230684454738,0.06351569912062352,0.06149796285558571,0.09268135513166184,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_C_A_K,H_D_B_M_C_A_K,19,0.7187149930074098,hgb::H_D_B_M_P_C_A_K,P0,0.010252880961122706,0.04143627323719884,0.03941853697216108,0.07060192924823722,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_D_B_M_P_C_A,H_D_B_M_P_C_A,19,0.7252348461339164,hgb::H_D_B_M_P_C_A_K,P0,0.016772734087629356,0.047956126363705484,0.0459383900986677,0.07712178237474383,255,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_P_K,H_P_K,22,0.6760316893056297,hgb::H_D_B_M_P_C_A_K,P0,-0.03243042274065733,-0.001247030464581196,-0.0032647667296189626,0.02791862554645717,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_B_P_K,H_B_P_K,23,0.6739455088000654,hgb::H_D_B_M_P_C_A_K,P0,-0.03451660324622158,-0.0033332109701454463,-0.005350947235183198,0.025832445040892934,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_P_C_K,H_P_C_K,23,0.6760316893056297,hgb::H_D_B_M_P_C_A_K,P0,-0.03243042274065733,-0.001247030464581196,-0.0032647667296189626,0.02791862554645717,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
hgb,True,extended_K,hgb::H_M_P_K,H_M_P_K,23,0.6774241113406981,hgb::H_D_B_M_P_C_A_K,P0,-0.03103800070558884,0.000145391570487291,-0.0018723446945504516,0.02931104758152568,255,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
