algorithm,has_history,domain,model,subset,collection_items,log_loss,full_model,benchmark,delta_loss_vs_full,upper95_vs_full_joint,delta_loss_vs_benchmark,upper95_vs_benchmark_joint,joint_family_contrasts,simultaneous_noninferior_full_margin_01,simultaneous_superior_benchmark,exploratory_dual_criterion_pass,status,model_variants_passing_same_subset,learner_families_passing_same_subset
hgb,True,original_noK,hgb::H_B_P_C_A,H_B_P_C_A,14,0.6705149117694813,hgb::H_D_B_M_P_C_A,P0,-0.0202208444356734,0.0011743786490128,0.0098902931597696,0.0312855162444559,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_B_M_P_A,H_B_M_P_A,14,0.6975605047573598,hgb::H_D_B_M_P_C_A,P0,0.006824748552205,0.0282199716368913,0.0369358861476482,0.0583311092323345,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_M_P_C_A,H_M_P_C_A,14,0.70337008074198,hgb::H_D_B_M_P_C_A,P0,0.0126343245368252,0.0340295476215115,0.0427454621322685,0.0641406852169548,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_P,H_D_P,15,0.6825493667969228,hgb::H_D_B_M_P_C_A,P0,-0.008186389408232,0.0132088336764542,0.0219247481872111,0.0433199712718974,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_B_M_P_C_A,H_B_M_P_C_A,15,0.6953787578512874,hgb::H_D_B_M_P_C_A,P0,0.0046430016461326,0.0260382247308188,0.0347541392415757,0.056149362326262,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_M_P,H_D_M_P,16,0.6773237255779168,hgb::H_D_B_M_P_C_A,P0,-0.0134120306272379,0.0079831924574483,0.0166991069682052,0.0380943300528914,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_P_C,H_D_P_C,16,0.6791958587280479,hgb::H_D_B_M_P_C_A,P0,-0.0115398974771067,0.0098553256075795,0.0185712401183364,0.0399664632030227,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_B_P,H_D_B_P,16,0.6821399651135525,hgb::H_D_B_M_P_C_A,P0,-0.0085957910916023,0.0127994319930839,0.0215153465038408,0.0429105695885271,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_P_A,H_D_P_A,16,0.6970566834188282,hgb::H_D_B_M_P_C_A,P0,0.0063209272136735,0.0277161502983598,0.0364320648091167,0.057827287893803,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_B_M_P,H_D_B_M_P,17,0.6768713802667373,hgb::H_D_B_M_P_C_A,P0,-0.0138643759384173,0.0075308471462689,0.0162467616570258,0.0376419847417121,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_M_P_C,H_D_M_P_C,17,0.6776303095591135,hgb::H_D_B_M_P_C_A,P0,-0.0131054466460412,0.008289776438645,0.0170056909494019,0.0384009140340882,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_B_P_C,H_D_B_P_C,17,0.6778852413639604,hgb::H_D_B_M_P_C_A,P0,-0.0128505148411942,0.0085447082434919,0.0172606227542488,0.0386558458389351,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_B_P_A,H_D_B_P_A,17,0.6852939171958616,hgb::H_D_B_M_P_C_A,P0,-0.0054418390092932,0.015953384075393,0.0246692985861499,0.0460645216708362,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_P_C_A,H_D_P_C_A,17,0.6951268008591114,hgb::H_D_B_M_P_C_A,P0,0.0043910446539566,0.0257862677386429,0.0345021822493998,0.0558974053340861,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_M_P_A,H_D_M_P_A,17,0.7027754309756401,hgb::H_D_B_M_P_C_A,P0,0.0120396747704854,0.0334348978551717,0.0421508123659286,0.0635460354506149,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_B_M_P_C,H_D_B_M_P_C,18,0.6748366909861884,hgb::H_D_B_M_P_C_A,P0,-0.0158990652189665,0.0054961578657197,0.0142120723764766,0.0356072954611629,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_B_P_C_A,H_D_B_P_C_A,18,0.6813289153693709,hgb::H_D_B_M_P_C_A,P0,-0.0094068408357838,0.0119883822489024,0.0207042967596594,0.0420995198443456,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_B_M_P_A,H_D_B_M_P_A,18,0.6900413905220814,hgb::H_D_B_M_P_C_A,P0,-0.0006943656830734,0.0207008574016128,0.0294167719123697,0.050811994997056,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_M_P_C_A,H_D_M_P_C_A,18,0.7013587058177174,hgb::H_D_B_M_P_C_A,P0,0.0106229496125626,0.0320181726972489,0.0407340872080057,0.062129310292692,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
hgb,True,original_noK,hgb::H_D_B_M_P_C_A,H_D_B_M_P_C_A,19,0.6907357562051548,hgb::H_D_B_M_P_C_A,P0,0.0,0.0,0.030111137595443,0.0515063606801293,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H,H,0,0.6606312282641579,ridge::H_D_B_M_P_C_A,P0,-0.0538822709229931,-0.0322368913216229,6.609654446294124e-06,0.0216519892558165,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B,H_B,1,0.6572437321089197,ridge::H_D_B_M_P_C_A,P0,-0.0572697670782312,-0.035624387476861,-0.0033808865007918,0.0182644931005784,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_M,H_M,1,0.6586768755905318,ridge::H_D_B_M_P_C_A,P0,-0.0558366235966193,-0.034191243995249,-0.0019477430191798,0.0196976365821903,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_C,H_C,1,0.6602863066610634,ridge::H_D_B_M_P_C_A,P0,-0.0542271925260877,-0.0325818129247174,-0.0003383119486482,0.021307067652722,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_A,H_A,1,0.6742887322988218,ridge::H_D_B_M_P_C_A,P0,-0.0402247668883291,-0.0185793872869588,0.0136641136891103,0.0353094932904806,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_C,H_B_C,2,0.6567785122587828,ridge::H_D_B_M_P_C_A,P0,-0.0577349869283682,-0.036089607326998,-0.0038461063509287,0.0177992732504414,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_M,H_B_M,2,0.6568610223434429,ridge::H_D_B_M_P_C_A,P0,-0.057652476843708,-0.0360070972423378,-0.0037635962662686,0.0178817833351015,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_M_C,H_M_C,2,0.658167884322826,ridge::H_D_B_M_P_C_A,P0,-0.056345614864325,-0.0347002352629548,-0.0024567342868855,0.0191886453144846,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_A,H_B_A,2,0.670901879743086,ridge::H_D_B_M_P_C_A,P0,-0.043611619444065,-0.0219662398426948,0.0102772611333745,0.0319226407347447,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_M_A,H_M_A,2,0.6720357150766995,ridge::H_D_B_M_P_C_A,P0,-0.0424777841104515,-0.0208324045090813,0.0114110964669878,0.033056476068358,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_C_A,H_C_A,2,0.673886294585218,ridge::H_D_B_M_P_C_A,P0,-0.040627204601933,-0.0189818250005628,0.0132616759755062,0.0349070555768765,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_M_C,H_B_M_C,3,0.6562303994931902,ridge::H_D_B_M_P_C_A,P0,-0.0582830996939608,-0.0366377200925905,-0.0043942191165213,0.0172511604848488,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_M_A,H_B_M_A,3,0.6701807686552006,ridge::H_D_B_M_P_C_A,P0,-0.0443327305319504,-0.0226873509305801,0.009556150045489,0.0312015296468593,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_C_A,H_B_C_A,3,0.6705150579141685,ridge::H_D_B_M_P_C_A,P0,-0.0439984412729825,-0.0223530616716122,0.0098904393044569,0.0315358189058272,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_M_C_A,H_M_C_A,3,0.6715730525470757,ridge::H_D_B_M_P_C_A,P0,-0.0429404466400753,-0.0212950670387051,0.0109484339373641,0.0325938135387343,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_M_C_A,H_B_M_C_A,4,0.6697576515800546,ridge::H_D_B_M_P_C_A,P0,-0.0447558476070964,-0.0231104680057262,0.0091330329703429,0.0307784125717132,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D,H_D,4,0.696335561198437,ridge::H_D_B_M_P_C_A,P0,-0.018177937988714,0.0034674416126562,0.0357109425887254,0.0573563221900956,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_B,H_D_B,5,0.6906339173177158,ridge::H_D_B_M_P_C_A,P0,-0.0238795818694351,-0.0022342022680648,0.0300092987080043,0.0516546783093745,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_C,H_D_C,5,0.6959838922065951,ridge::H_D_B_M_P_C_A,P0,-0.0185296069805558,0.0031157726208143,0.0353592735968835,0.0570046531982538,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_M,H_D_M,5,0.6997384329956161,ridge::H_D_B_M_P_C_A,P0,-0.014775066191535,0.0068703134098352,0.0391138143859044,0.0607591939872746,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_A,H_D_A,5,0.715401927734172,ridge::H_D_B_M_P_C_A,P0,0.0008884285470209,0.0225338081483912,0.0547773091244604,0.0764226887258306,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_B_C,H_D_B_C,6,0.6908208436129027,ridge::H_D_B_M_P_C_A,P0,-0.0236926555742482,-0.002047275972878,0.0301962250031911,0.0518416046045614,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_B_M,H_D_B_M,6,0.6954715126760604,ridge::H_D_B_M_P_C_A,P0,-0.0190419865110905,0.0026033930902797,0.0348468940663489,0.0564922736677192,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_M_C,H_D_M_C,6,0.69943445071303,ridge::H_D_B_M_P_C_A,P0,-0.015079048474121,0.0065663311272492,0.0388098321033184,0.0604552117046887,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_B_A,H_D_B_A,6,0.7098588727184805,ridge::H_D_B_M_P_C_A,P0,-0.0046546264686705,0.0169907531326997,0.0492342541087688,0.0708796337101391,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_C_A,H_D_C_A,6,0.715419672435277,ridge::H_D_B_M_P_C_A,P0,0.0009061732481261,0.0225515528494963,0.0547950538255655,0.0764404334269358,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_M_A,H_D_M_A,6,0.7184336206077944,ridge::H_D_B_M_P_C_A,P0,0.0039201214206433,0.0255655010220136,0.0578090019980828,0.0794543815994531,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_B_M_C,H_D_B_M_C,7,0.6952109364585862,ridge::H_D_B_M_P_C_A,P0,-0.0193025627285648,0.0023428168728053,0.0345863178488745,0.0562316974502448,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_B_C_A,H_D_B_C_A,7,0.7098517951300329,ridge::H_D_B_M_P_C_A,P0,-0.0046617040571181,0.0169836755442521,0.0492271765203212,0.0708725561216914,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_B_M_A,H_D_B_M_A,7,0.7138935134653298,ridge::H_D_B_M_P_C_A,P0,-0.0006199857218212,0.021025393879549,0.0532688948556182,0.0749142744569885,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_M_C_A,H_D_M_C_A,7,0.718439360494326,ridge::H_D_B_M_P_C_A,P0,0.0039258613071748,0.0255712409085451,0.0578147418846144,0.0794601214859847,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_D_B_M_C_A,H_D_B_M_C_A,8,0.7139171723994294,ridge::H_D_B_M_P_C_A,P0,-0.0005963267877215,0.0210490528136486,0.0532925537897179,0.0749379333910882,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_P,H_P,11,0.6621286536698835,ridge::H_D_B_M_P_C_A,P0,-0.0523848455172675,-0.0307394659158973,0.0015040350601718,0.0231494146615421,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_P,H_B_P,12,0.6598279763958999,ridge::H_D_B_M_P_C_A,P0,-0.0546855227912511,-0.0330401431898808,-0.0007966422138117,0.0208487373875585,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_M_P,H_M_P,12,0.6600336679303875,ridge::H_D_B_M_P_C_A,P0,-0.0544798312567635,-0.0328344516553932,-0.000590950679324,0.0210544289220462,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_P_C,H_P_C,12,0.6616781456941965,ridge::H_D_B_M_P_C_A,P0,-0.0528353534929546,-0.0311899738915843,0.0010535270844848,0.0226989066858551,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_P_A,H_P_A,12,0.6750709856321985,ridge::H_D_B_M_P_C_A,P0,-0.0394425135549526,-0.0177971339535823,0.0144463670224869,0.0360917466238571,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_M_P,H_B_M_P,13,0.6590211712988748,ridge::H_D_B_M_P_C_A,P0,-0.0554923278882762,-0.0338469482869059,-0.0016034473108366,0.0200419322905335,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_P_C,H_B_P_C,13,0.6592588775492048,ridge::H_D_B_M_P_C_A,P0,-0.0552546216379463,-0.033609242036576,-0.0013657410605068,0.0202796385408633,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_M_P_C,H_M_P_C,13,0.6594039241702615,ridge::H_D_B_M_P_C_A,P0,-0.0551095750168895,-0.0334641954155192,-0.00122069443945,0.0204246851619202,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_B_P_A,H_B_P_A,13,0.6724829626187756,ridge::H_D_B_M_P_C_A,P0,-0.0420305365683754,-0.0203851569670051,0.011858344009064,0.0335037236104342,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_M_P_A,H_M_P_A,13,0.6727609997705459,ridge::H_D_B_M_P_C_A,P0,-0.0417524994166051,-0.0201071198152349,0.0121363811608343,0.0337817607622046,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
ridge,True,original_noK,ridge::H_P_C_A,H_P_C_A,13,0.6746938373935905,ridge::H_D_B_M_P_C_A,P0,-0.0398196617935605,-0.0181742821921902,0.0140692187838789,0.0357145983852491,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,0,0
